46.174.191.32 - - [09/Jan/2021:00:15:20 +0900] "GET / HTTP/1.0" 200 776
59.19.128.23 - - [09/Jan/2021:09:45:13 +0900] "GET /HSPF01/st/i_barcd_reprint/sql/i_barcd_reprint.jsp?_dc=1610153556153&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BJG&V_ITEM_CD=B0125121&V_ITEM_NM=&V_DLV_DT_FR=2020-12-09T00%3A00%3A00&V_DLV_DT_TO=2021-02-09T00%3A00%3A00&V_BC_NO=&V_PO_NO=&V_ASN_NO=&V_LOT_YN=&V_M_BP_CD=&V_BL_NO=&page=1&start=0&limit=25 HTTP/1.1" 200 590
123.140.250.254 - - [09/Jan/2021:09:45:15 +0900] "POST /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_D.jsp HTTP/1.1" 200 11
123.140.250.254 - - [09/Jan/2021:09:45:15 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_D.jsp?_dc=1610153557951&V_TYPE=HS&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 396
123.140.250.254 - - [09/Jan/2021:09:45:15 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_D.jsp?_dc=1610153557968&V_TYPE=DS&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 499
123.140.250.254 - - [09/Jan/2021:09:45:15 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_D.jsp?_dc=1610153558010&V_TYPE=DS&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 499
123.140.250.254 - - [09/Jan/2021:09:45:15 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_FILE.jsp?_dc=1610153558199&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 43
123.140.250.254 - - [09/Jan/2021:09:45:15 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_FILE.jsp?_dc=1610153558215&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 43
123.140.250.254 - - [09/Jan/2021:09:45:16 +0900] "POST /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_D.jsp HTTP/1.1" 200 44
123.140.250.254 - - [09/Jan/2021:09:45:16 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_D.jsp?_dc=1610153559272&V_TYPE=HS&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 396
123.140.250.254 - - [09/Jan/2021:09:45:17 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_D.jsp?_dc=1610153559310&V_TYPE=DS&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 499
123.140.250.254 - - [09/Jan/2021:09:45:17 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_FILE.jsp?_dc=1610153559589&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 43
123.140.250.254 - - [09/Jan/2021:09:45:17 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_D.jsp?_dc=1610153559417&V_TYPE=DS&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 499
123.140.250.254 - - [09/Jan/2021:09:45:17 +0900] "GET /HSPF01/supp/scm/scm_dlv_hspf/sql/SCM_DLVY_HSPF_FILE.jsp?_dc=1610153559674&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_ASN_NO=AT2021010900001&page=1&start=0&limit=25 HTTP/1.1" 200 43
117.111.11.150 - - [09/Jan/2021:09:45:35 +0900] "POST /HSPF01/export/barcode_if_kift.jsp?B_TYPE=DR1 HTTP/1.1" 200 1268
123.140.250.254 - - [09/Jan/2021:09:45:37 +0900] "POST /HSPF01/export/barcode_if.jsp?B_TYPE=BSGR2 HTTP/1.1" 200 185
123.140.250.254 - - [09/Jan/2021:09:45:41 +0900] "POST /HSPF01/export/barcode_if.jsp?B_TYPE=GR2 HTTP/1.1" 200 82
123.140.250.254 - - [09/Jan/2021:09:45:46 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/S_DN_TO_SRM_HSPF.jsp HTTP/1.1" 200 1295
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/model/MyModel.js?_dc=1610153589806 HTTP/1.1" 200 722
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/MyViewport.js?_dc=1610153589806 HTTP/1.1" 200 2217
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/MyGrid.js?_dc=1610153589806 HTTP/1.1" 200 16135
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/TbButton.js?_dc=1610153589806 HTTP/1.1" 200 2407
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/MySearchForm.js?_dc=1610153589806 HTTP/1.1" 200 9113
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/WinAddRow.js?_dc=1610153589806 HTTP/1.1" 200 2107
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/store/FileStore.js?_dc=1610153589806 HTTP/1.1" 200 1706
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/store/MyStore.js?_dc=1610153589806 HTTP/1.1" 200 1727
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/common/popup/app//store/WinSBpPopStore.js?_dc=1610153589806 HTTP/1.1" 200 1527
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/controller/TbButtonController.js?_dc=1610153589806 HTTP/1.1" 200 3562
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/controller/MyGridController.js?_dc=1610153589806 HTTP/1.1" 200 18007
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/controller/MyController.js?_dc=1610153589806 HTTP/1.1" 200 866
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/controller/WinAddRowController.js?_dc=1610153589806 HTTP/1.1" 200 1399
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/common/popup/app//controller/WinSBpPopController.js?_dc=1610153589806 HTTP/1.1" 200 9071
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/MyViewportViewModel.js?_dc=1610153589848 HTTP/1.1" 200 682
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/common/sql/Combobox.jsp?_dc=1610153589859&V_MAST_CD=SL_N&V_GRID=N&page=1&start=0&limit=25 HTTP/1.1" 200 1170
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/common/sql/Combobox.jsp?_dc=1610153589862&V_MAST_CD=SL&V_GRID=N&page=1&start=0&limit=25 HTTP/1.1" 200 1170
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/MyGridViewController.js?_dc=1610153589849 HTTP/1.1" 200 923
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/MyGridViewModel.js?_dc=1610153589849 HTTP/1.1" 200 670
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/MySearchFormViewModel.js?_dc=1610153589851 HTTP/1.1" 200 688
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/TbButtonViewModel.js?_dc=1610153589851 HTTP/1.1" 200 679
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/app/view/WinAddRowViewModel.js?_dc=1610153589852 HTTP/1.1" 200 679
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/common/popup/app//model/MyModel.js?_dc=1610153589854 HTTP/1.1" 200 1398
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/common/popup/app//view/WinSBpPop.js?_dc=1610153589857 HTTP/1.1" 200 5587
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/common/popup/app//view/WinSBpGrid.js?_dc=1610153589919 HTTP/1.1" 200 1800
123.140.250.254 - - [09/Jan/2021:09:45:47 +0900] "GET /HSPF01/common/popup/app//view/WinSBpPopViewModel.js?_dc=1610153589919 HTTP/1.1" 200 667
123.140.250.254 - - [09/Jan/2021:09:45:49 +0900] "GET /HSPF01/common/sql/Combobox.jsp?_dc=1610153591544&query=&V_MAST_CD=SL_N&V_GRID=N&page=1&start=0&limit=25 HTTP/1.1" 200 1170
123.140.250.254 - - [09/Jan/2021:09:45:53 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/sql/s_dn_to_srm_hspf.jsp?_dc=1610153592348&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_DN_NO=&V_DN_DT=2021-01-09T00%3A00%3A00&V_DN_USR=LMD1975&V_S_BP_CD=00002&V_CUST_ORDER_NO=&V_FROM_SL_CD=T&V_TO_SL_CD=T&V_DD_NO=&V_CHECK=N&page=1&start=0&limit=25 HTTP/1.1" 200 649
123.140.250.254 - - [09/Jan/2021:09:45:57 +0900] "POST /HSPF01/sales/dn/s_dn_to_srm_hspf/sql/s_dn_to_srm_hspf.jsp HTTP/1.1" 200 43
123.140.250.254 - - [09/Jan/2021:09:45:58 +0900] "POST /HSPF01/sales/dn/s_dn_to_srm_hspf/sql/s_dn_to_srm_hspf.jsp HTTP/1.1" 200 29
59.19.128.23 - - [09/Jan/2021:09:45:58 +0900] "POST /HSPF01/st/i_barcd_reprint/sql/i_barcd_reprint.jsp?_dc=1610153603702 HTTP/1.1" 200 44
59.19.128.23 - - [09/Jan/2021:09:46:01 +0900] "GET /HSPF01/st/i_barcd_reprint/sql/i_barcd_reprint.jsp?_dc=1610153603815&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=BJG&V_ITEM_CD=B0125121&V_ITEM_NM=&V_DLV_DT_FR=2020-12-09T00%3A00%3A00&V_DLV_DT_TO=2021-02-09T00%3A00%3A00&V_BC_NO=&V_PO_NO=&V_ASN_NO=&V_LOT_YN=&V_M_BP_CD=&V_BL_NO=&page=1&start=0&limit=25 HTTP/1.1" 200 590
123.140.250.254 - - [09/Jan/2021:09:46:02 +0900] "POST /HSPF01/sales/dn/s_dn_to_srm_hspf/sql/s_dn_to_srm_hspf.jsp?_dc=1610153600717 HTTP/1.1" 200 52
123.140.250.254 - - [09/Jan/2021:09:46:03 +0900] "POST /HSPF01/sales/dn/s_dn_to_srm_hspf/sql/s_dn_if_anylink_hspf_190325.jsp HTTP/1.1" 200 107
117.111.11.150 - - [09/Jan/2021:09:46:04 +0900] "POST /HSPF01/export/barcode_if_kift.jsp?B_TYPE=DR2 HTTP/1.1" 200 174
123.140.250.254 - - [09/Jan/2021:09:46:05 +0900] "GET /HSPF01/sales/dn/s_dn_to_srm_hspf/sql/s_dn_to_srm_hspf.jsp?_dc=1610153605522&V_TYPE=S&V_COMP_ID=HSN&V_USR_ID=CMG0616&V_DN_NO=&V_DN_DT=2021-01-09T00%3A00%3A00&V_DN_USR=LMD1975&V_S_BP_CD=00002&V_CUST_ORDER_NO=&V_FROM_SL_CD=T&V_TO_SL_CD=T&V_DD_NO=&V_CHECK=N&page=1&start=0&limit=25 HTTP/1.1" 200 43
117.111.11.150 - - [09/Jan/2021:09:46:05 +0900] "POST /HSPF01/export/barcode_if_kift.jsp?B_TYPE=DN HTTP/1.1" 200 56
117.111.11.150 - - [09/Jan/2021:09:46:06 +0900] "POST /HSPF01/export/barcode_if_kift.jsp?B_TYPE=DR1-1 HTTP/1.1" 200 110
59.19.128.23 - - [09/Jan/2021:09:46:07 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/S_SCM_TO_DN_TOT_HSPF.jsp HTTP/1.1" 200 1470
59.19.128.23 - - [09/Jan/2021:09:46:07 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app.js HTTP/1.1" 200 1323
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/model/MyModel.js?_dc=1610153613701 HTTP/1.1" 200 784
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/MyViewport.js?_dc=1610153613701 HTTP/1.1" 200 2877
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/MyGrid.js?_dc=1610153613701 HTTP/1.1" 200 5624
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/MyGrid1.js?_dc=1610153613701 HTTP/1.1" 200 6312
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/TbButton.js?_dc=1610153613701 HTTP/1.1" 200 2345
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/WinAddRow.js?_dc=1610153613701 HTTP/1.1" 200 1866
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/MyForm.js?_dc=1610153613701 HTTP/1.1" 200 5000
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/store/MyStore.js?_dc=1610153613701 HTTP/1.1" 200 1858
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/store/MyStore1.js?_dc=1610153613701 HTTP/1.1" 200 1722
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/common/popup/app//store/WinBpPopStore.js?_dc=1610153613701 HTTP/1.1" 200 1524
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/controller/TbButtonController.js?_dc=1610153613701 HTTP/1.1" 200 3084
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/controller/MyController.js?_dc=1610153613701 HTTP/1.1" 200 652
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/controller/MyGridController.js?_dc=1610153613701 HTTP/1.1" 200 3233
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/controller/MyGridController1.js?_dc=1610153613701 HTTP/1.1" 200 2794
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/controller/WinAddRowController.js?_dc=1610153613701 HTTP/1.1" 200 1288
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/common/popup/app//controller/WinBpPopController.js?_dc=1610153613702 HTTP/1.1" 200 5542
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/MyViewportViewModel.js?_dc=1610153613825 HTTP/1.1" 200 686
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/MyGridViewModel.js?_dc=1610153613839 HTTP/1.1" 200 674
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/MyGrid1ViewModel.js?_dc=1610153613847 HTTP/1.1" 200 676
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/TbButtonViewModel.js?_dc=1610153613849 HTTP/1.1" 200 683
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/WinAddRowViewModel.js?_dc=1610153613850 HTTP/1.1" 200 683
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/MyFormViewModel.js?_dc=1610153613858 HTTP/1.1" 200 674
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/app/view/MyFormViewController.js?_dc=1610153613858 HTTP/1.1" 200 1023
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/common/popup/app//model/MyModel.js?_dc=1610153613868 HTTP/1.1" 200 1398
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/common/popup/app//view/WinBpPop.js?_dc=1610153613898 HTTP/1.1" 200 5267
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/common/popup/app//view/WinBpPopViewModel.js?_dc=1610153614112 HTTP/1.1" 200 667
59.19.128.23 - - [09/Jan/2021:09:46:08 +0900] "GET /HSPF01/common/popup/app//view/WinBpGrid.js?_dc=1610153614113 HTTP/1.1" 200 1727
59.19.128.23 - - [09/Jan/2021:09:46:16 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/sql/S_SCM_TO_DN_TOT_HSPF.jsp?_dc=1610153620752&V_TYPE=SL&V_COMP_ID=HSN&V_USR_ID=BJG&V_DN_DT=2020-12-30T00%3A00%3A00&V_DN_DT_TO=2020-12-30T00%3A00%3A00&V_S_BP_NM=&V_GR_YN=&V_ITEM_CD=&V_ITEM_NM=&page=1&start=0&limit=25 HTTP/1.1" 200 236
59.19.128.23 - - [09/Jan/2021:09:46:16 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/sql/S_SCM_TO_DN_TOT_HSPF.jsp?_dc=1610153621485&V_TYPE=SR&V_COMP_ID=HSN&V_USR_ID=BJG&V_DN_DT=2020-12-30T00%3A00%3A00&V_DN_DT_TO=2020-12-30T00%3A00%3A00&V_S_BP_NM=&V_ITEM_CD=&V_ITEM_NM=&page=1&start=0&limit=25 HTTP/1.1" 200 32611
59.19.128.23 - - [09/Jan/2021:09:46:18 +0900] "POST /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/sql/S_SCM_TO_DN_TOT_HSPF.jsp?_dc=1610153623130 HTTP/1.1" 200 17
123.140.250.254 - - [09/Jan/2021:09:46:19 +0900] "GET / HTTP/1.1" 200 776
59.19.128.23 - - [09/Jan/2021:09:46:19 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/sql/S_SCM_TO_DN_TOT_HSPF.jsp?_dc=1610153624226&V_TYPE=SL&V_COMP_ID=HSN&V_USR_ID=BJG&V_DN_DT=2020-12-30T00%3A00%3A00&V_DN_DT_TO=2020-12-30T00%3A00%3A00&V_S_BP_NM=&V_GR_YN=&V_ITEM_CD=&V_ITEM_NM=&page=1&start=0&limit=25 HTTP/1.1" 200 43
123.140.250.254 - - [09/Jan/2021:09:46:19 +0900] "GET /HSPF01/common/login/login.jsp HTTP/1.1" 200 2083
59.19.128.23 - - [09/Jan/2021:09:46:19 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/sql/S_SCM_TO_DN_TOT_HSPF.jsp?_dc=1610153624653&V_TYPE=SR&V_COMP_ID=HSN&V_USR_ID=BJG&V_DN_DT=2020-12-30T00%3A00%3A00&V_DN_DT_TO=2020-12-30T00%3A00%3A00&V_S_BP_NM=&V_ITEM_CD=&V_ITEM_NM=&page=1&start=0&limit=25 HTTP/1.1" 200 32778
123.140.250.254 - - [09/Jan/2021:09:46:25 +0900] "GET /HSPF01/common/login/app/model/LoginModel.js?_dc=1610153630203 HTTP/1.1" 200 1103
123.140.250.254 - - [09/Jan/2021:09:46:25 +0900] "GET /HSPF01/common/login/app/view/MyViewport.js?_dc=1610153630203 HTTP/1.1" 200 18506
123.140.250.254 - - [09/Jan/2021:09:46:25 +0900] "GET /HSPF01/common/login/app/store/LoginStore.js?_dc=1610153630203 HTTP/1.1" 200 1212
123.140.250.254 - - [09/Jan/2021:09:46:25 +0900] "GET /HSPF01/common/login/app/controller/LoginCtrl.js?_dc=1610153630203 HTTP/1.1" 200 3575
123.140.250.254 - - [09/Jan/2021:09:46:25 +0900] "GET /HSPF01/common/login/app/view/MyViewportViewModel.js?_dc=1610153630346 HTTP/1.1" 200 671
123.140.250.254 - - [09/Jan/2021:09:46:37 +0900] "GET /HSPF01/common/login/sql/loginproc.jsp?_dc=1610153642545&comp_id=HSN&user_id=sbm616&password=0e11a71ec144f714d28b3b1b4160ccd19b7106922421abb7b328a783c2f3c749da4d5de7d82d9ab05ab1685b338778216c293a7bdf1b0f0891f09b032d73968085112f7e2619aada063c64ab029279bb0e961b0aaf0f9c061ae484ac183296af4625b5bcf7bfbe2cd3efcf0b22200c3504e957d1e5b9bdecb68dca72e53a7ea0e48e36bed65a17052442326d04fad30d7c6fd2276d28e863ba3609ca15f3753045ad5a30bcbc4221510722703659f1b0c6f9e36c8bc1991c28d3eaca1c5c6fc051cb79b91137e834e8fbcf529cb556ec826e967ab805872be9d4757d0272d1b6278a89af16613036a7d5a65ba7d3af2479614ec39889b97402d4c2e1c60f68ae&page=1&start=0&limit=25 HTTP/1.1" 200 54
123.140.250.254 - - [09/Jan/2021:09:46:37 +0900] "GET /HSPF01/common/frame/frame.jsp?user_id=sbm616&comp_id=HSN HTTP/1.1" 200 1510
123.140.250.254 - - [09/Jan/2021:09:46:37 +0900] "GET /HSPF01/common/frame/app/view/MainView.js?_dc=1610153642889 HTTP/1.1" 200 49804
123.140.250.254 - - [09/Jan/2021:09:46:37 +0900] "GET /HSPF01/common/frame/app/view/MyWindow1.js?_dc=1610153642889 HTTP/1.1" 200 9903
123.140.250.254 - - [09/Jan/2021:09:46:37 +0900] "GET /HSPF01/common/frame/app/view/SearchMenuWindow.js?_dc=1610153642889 HTTP/1.1" 200 2302
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/view/AddFavoriteFolderWindow.js?_dc=1610153642889 HTTP/1.1" 200 2106
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/view/RenameFavoriteFolderWindow.js?_dc=1610153642889 HTTP/1.1" 200 2467
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/store/GbStore.js?_dc=1610153642889 HTTP/1.1" 200 668
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/store/SearchMenuStore.js?_dc=1610153642889 HTTP/1.1" 200 692
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/store/FavoriteStore2.js?_dc=1610153642889 HTTP/1.1" 200 852
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/controller/Navigation.js?_dc=1610153642889 HTTP/1.1" 200 19235
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/view/MainViewViewModel.js?_dc=1610153642946 HTTP/1.1" 200 646
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/view/MyWindowViewModel1.js?_dc=1610153642948 HTTP/1.1" 200 668
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/view/SearchMenuWindowViewModel.js?_dc=1610153642949 HTTP/1.1" 200 684
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/view/AddFavoriteFolderWindowViewModel.js?_dc=1610153642950 HTTP/1.1" 200 696
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/view/RenameFavoriteFolderWindowViewModel.js?_dc=1610153642951 HTTP/1.1" 200 702
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/model/GbModel.js?_dc=1610153642952 HTTP/1.1" 200 468
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/app/model/MenuModel.js?_dc=1610153642952 HTTP/1.1" 200 348
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/sql/MenuList.jsp?_dc=1610153643073&node=0 HTTP/1.1" 200 381
123.140.250.254 - - [09/Jan/2021:09:46:38 +0900] "GET /HSPF01/common/frame/sql/Global.jsp?_dc=1610153643282&page=1&start=0&limit=25 HTTP/1.1" 200 406
123.140.250.254 - - [09/Jan/2021:09:46:39 +0900] "GET /HSPF01/common/frame/sql/MenuList.jsp?_dc=1610153644370&node=10000 HTTP/1.1" 200 840
123.140.250.254 - - [09/Jan/2021:09:46:40 +0900] "GET /HSPF01/common/frame/sql/MenuList.jsp?_dc=1610153645777&node=10005 HTTP/1.1" 200 200
123.140.250.254 - - [09/Jan/2021:09:46:41 +0900] "GET /HSPF01/common/frame/sql/MenuList.jsp?_dc=1610153646368&node=10018 HTTP/1.1" 200 317
59.19.128.23 - - [09/Jan/2021:09:46:42 +0900] "GET /HSPF01/TOT/dn/s_scm_to_dn_tot_hspf/sql/S_SCM_TO_DN_TOT_HSPF.jsp?_dc=1610153647437&V_TYPE=SL&V_COMP_ID=HSN&V_USR_ID=BJG&V_DN_DT=2020-12-30T00%3A00%3A00&V_DN_DT_TO=2020-12-30T00%3A00%3A00&V_S_BP_NM=&V_GR_YN=&V_ITEM_CD=&V_ITEM_NM=%EC%95%84%EC%97%B0&page=1&start=0&limit=25 HTTP/1.1" 200 43
